country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,year,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,missed_child,r_non_compliance,r_house_not_visited,r_childabsent,r_security,r_childnotborn,care_giver_informed_sia,percent_care_giver_informed_sia,total_missed,status,performance,tot_r,other_r,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_childnotborn,prct_r_security,prct_other_r
NIE,Adamawa,Demsa,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,36,24,60,39,20,59,1,0,0,0,0,0,59,98.33,1,Pass,high,0,1,0,0,0,0,0,100
NIE,Adamawa,Fufore,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,31,29,60,31,28,59,1,0,0,1,0,0,42,70,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Adamawa,Ganye,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,26,34,60,26,32,58,2,0,1,0,0,0,55,91.67,2,Pass,high,1,1,0,50,0,0,0,50
NIE,Adamawa,Girei,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,30,30,60,26,34,60,0,0,0,0,0,0,59,98.33,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Adamawa,Gombi,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,31,29,60,24,36,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Adamawa,Guyuk,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,24,36,60,22,38,60,0,0,0,0,0,0,59,98.33,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Adamawa,Hong,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,26,34,60,21,37,58,2,0,1,1,0,0,59,98.33,2,Pass,high,2,0,0,50,50,0,0,0
NIE,Adamawa,Jada,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,35,25,60,33,25,58,2,0,1,1,0,0,57,95,2,Pass,high,2,0,0,50,50,0,0,0
NIE,Adamawa,Lamurde,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,24,36,60,22,38,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Adamawa,Madagali,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,29,31,60,30,24,54,6,0,2,4,0,0,53,88.33,6,Fail,moderate,6,0,0,33.33,66.67,0,0,0
NIE,Adamawa,Maiha,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,44,16,60,40,20,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Adamawa,Mayo-Belwa,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,5,2025-10-06,2025-10-10,2025-10-11,2025,24,26,50,20,30,50,0,0,0,0,0,0,50,100,10,Fail,poor,0,10,0,0,0,0,0,100
NIE,Adamawa,Michika,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,35,25,60,32,28,60,0,0,0,0,0,0,41,68.33,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Adamawa,Mubi North,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,26,34,60,26,34,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Adamawa,Mubi South,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,30,30,60,30,29,59,1,0,0,1,0,0,56,93.33,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Adamawa,Numan,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,28,32,60,28,30,58,2,0,1,0,0,0,59,98.33,2,Pass,high,1,1,0,50,0,0,0,50
NIE,Adamawa,Shelleng,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,35,25,60,32,25,57,3,0,0,3,0,0,56,93.33,3,Pass,high,3,0,0,0,100,0,0,0
NIE,Adamawa,Song,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,30,30,60,26,34,60,0,0,0,0,0,0,55,91.67,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Adamawa,Toungo,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,31,29,60,30,30,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Adamawa,Yola North,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,29,31,60,25,33,58,2,0,0,2,0,0,57,95,2,Pass,high,2,0,0,0,100,0,0,0
NIE,Adamawa,Yola South,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,26,34,60,24,36,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Bauchi,Alkaleri,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,24,36,60,18,42,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Bauchi,Bauchi,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,32,28,60,36,24,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Bauchi,Bogoro,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,34,26,60,28,32,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Bauchi,Damban,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,32,28,60,35,24,59,1,0,0,1,0,0,60,100,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Bauchi,Darazo,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,28,32,60,26,34,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Bauchi,Dass,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,32,28,60,32,27,59,1,0,0,0,0,0,59,98.33,1,Pass,high,0,1,0,0,0,0,0,100
NIE,Bauchi,Gamawa,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,30,30,60,30,28,58,2,0,0,0,0,0,60,100,2,Pass,high,0,2,0,0,0,0,0,100
NIE,Bauchi,Ganjuwa,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,33,27,60,22,21,43,17,0,6,8,0,0,4,6.67,17,Fail,poor,14,3,0,35.29,47.06,0,0,17.65
NIE,Bauchi,Giade,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,35,25,60,38,22,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Bauchi,Itas/Gadau,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,5,2025-10-06,2025-10-10,2025-10-11,2025,28,22,50,28,22,50,0,0,0,0,0,0,50,100,10,Fail,poor,0,10,0,0,0,0,0,100
NIE,Bauchi,Jama'are,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,30,30,60,32,28,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Bauchi,Katagum,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,33,27,60,37,20,57,3,0,0,1,0,0,54,90,3,Pass,high,1,2,0,0,33.33,0,0,66.67
NIE,Bauchi,Kirfi,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,28,32,60,4,3,7,53,3,0,4,0,0,53,88.33,53,Fail,very poor,7,46,5.66,0,7.55,0,0,86.79
NIE,Bauchi,Misau,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,28,32,60,30,30,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Bauchi,Ningi,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,31,29,60,38,22,60,0,0,0,0,0,0,58,96.67,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Bauchi,Shira,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,31,29,60,28,32,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Bauchi,Tafawa-Balewa,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,28,32,60,32,26,58,2,0,0,2,0,0,36,60,2,Pass,high,2,0,0,0,100,0,0,0
NIE,Bauchi,Toro,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,26,34,60,26,33,59,1,0,0,0,0,0,59,98.33,1,Pass,high,0,1,0,0,0,0,0,100
NIE,Bauchi,Warji,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,33,27,60,36,24,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Bauchi,Zaki,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,42,18,60,44,16,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Benue,Ado,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,29,31,60,28,32,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Benue,Agatu,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,29,31,60,35,24,59,1,0,0,1,0,0,47,78.33,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Benue,Apa,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,27,33,60,30,30,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Benue,Buruku,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,33,27,60,40,14,54,6,1,0,3,0,0,58,96.67,6,Fail,moderate,4,2,16.67,0,50,0,0,33.33
NIE,Benue,Gboko,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,33,27,60,32,28,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Benue,Guma,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,35,25,60,33,25,58,2,0,0,1,0,0,39,65,2,Pass,high,1,1,0,0,50,0,0,50
NIE,Benue,Gwer East,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,33,27,60,32,28,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Benue,Gwer West,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,28,32,60,26,32,58,2,0,0,2,0,0,60,100,2,Pass,high,2,0,0,0,100,0,0,0
NIE,Benue,Katsina-Ala,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,30,30,60,24,36,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Benue,Konshisha,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,29,31,60,31,24,55,5,2,1,2,0,0,60,100,5,Fail,moderate,5,0,40,20,40,0,0,0
NIE,Benue,Kwande,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,32,28,60,37,22,59,1,0,0,1,0,0,60,100,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Benue,Logo,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,25,35,60,26,34,60,0,0,0,0,0,0,50,83.33,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Benue,Makurdi,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,27,33,60,23,36,59,1,0,0,0,0,0,43,71.67,1,Pass,high,0,1,0,0,0,0,0,100
NIE,Benue,Obi,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,29,31,60,23,33,56,4,0,1,2,0,0,49,81.67,4,Fail,moderate,3,1,0,25,50,0,0,25
NIE,Benue,Ogbadibo,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,34,26,60,30,28,58,2,0,1,0,0,0,58,96.67,2,Pass,high,1,1,0,50,0,0,0,50
NIE,Benue,Ohimini,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,30,30,60,32,27,59,1,0,0,0,0,0,60,100,1,Pass,high,0,1,0,0,0,0,0,100
NIE,Benue,Oju,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,25,35,60,23,35,58,2,0,0,1,0,0,59,98.33,2,Pass,high,1,1,0,0,50,0,0,50
NIE,Benue,Okpokwu,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,29,31,60,24,36,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Benue,Oturkpo,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,33,27,60,33,26,59,1,0,0,0,0,0,55,91.67,1,Pass,high,0,1,0,0,0,0,0,100
NIE,Benue,Tarka,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,31,29,60,32,28,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Benue,Ukum,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,34,26,60,35,24,59,1,0,0,1,0,0,60,100,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Benue,Ushongo,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,32,28,60,26,34,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Benue,Vandeikya,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,26,34,60,26,32,58,2,0,2,0,0,0,59,98.33,2,Pass,high,2,0,0,100,0,0,0,0
NIE,Borno,Askira/Uba,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,37,23,60,32,28,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Borno,Bama,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,30,30,60,36,24,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Borno,Bayo,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,9,2025-10-06,2025-10-10,2025-10-11,2025,48,42,90,53,35,88,2,0,1,1,0,0,90,100,2,Pass,high,2,0,0,50,50,0,0,0
NIE,Borno,Biu,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,35,25,60,35,24,59,1,0,0,1,0,0,59,98.33,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Borno,Chibok,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,29,31,60,24,36,60,0,0,0,0,0,0,59,98.33,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Borno,Damboa,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,26,34,60,28,31,59,1,0,0,0,1,0,60,100,1,Pass,high,1,0,0,0,0,0,100,0
NIE,Borno,Gwoza,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,26,34,60,28,32,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Borno,Hawul,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,30,30,60,32,28,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Borno,Jere,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,31,29,60,36,24,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Borno,Kaga,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,7,2025-10-06,2025-10-10,2025-10-11,2025,34,36,70,36,34,70,0,0,0,0,0,0,70,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Borno,Kala/Balge,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,29,31,60,38,22,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Borno,Konduga,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,32,28,60,32,28,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Borno,Kukawa,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,27,33,60,34,26,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Borno,Kwaya Kusar,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,39,21,60,42,18,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Borno,Mafa,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,29,31,60,28,32,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Borno,Magumeri,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,18,42,60,20,40,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Borno,Maiduguri,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,24,36,60,24,36,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Borno,Mobbar,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,39,21,60,35,23,58,2,0,0,0,0,0,59,98.33,2,Pass,high,0,2,0,0,0,0,0,100
NIE,Borno,Monguno,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,34,26,60,34,26,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Borno,Ngala,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,11,2025-10-06,2025-10-10,2025-10-11,2025,48,62,110,32,78,110,0,0,0,0,0,0,110,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Borno,Nganzai,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,8,2025-10-06,2025-10-10,2025-10-11,2025,42,38,80,36,44,80,0,0,0,0,0,0,80,100,0,Pass,high,0,0,0,0,0,0,0,0
