country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,year,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,missed_child,r_non_compliance,r_house_not_visited,r_childabsent,r_security,r_childnotborn,care_giver_informed_sia,percent_care_giver_informed_sia,total_missed,status,performance,tot_r,other_r,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_childnotborn,prct_r_security,prct_other_r
NIE,Kano,Kano Municipal,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,29,31,60,30,30,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Karaye,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,38,22,60,42,18,60,0,0,0,0,0,0,0,0,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Kibiya,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,31,29,60,30,27,57,3,0,0,3,0,0,60,100,3,Pass,high,3,0,0,0,100,0,0,0
NIE,Kano,Kiru,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,31,29,60,35,23,58,2,1,1,0,0,0,58,96.67,2,Pass,high,2,0,50,50,0,0,0,0
NIE,Kano,Kumbotso,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,30,30,60,30,30,60,0,0,0,0,0,0,0,0,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Kunchi,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,30,30,60,27,32,59,1,0,0,1,0,0,44,73.33,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Kano,Kura,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,30,30,60,36,24,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Madobi,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,28,32,60,30,29,59,1,0,0,1,0,0,20,33.33,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Kano,Makoda,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,31,29,60,30,30,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Minjibir,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,29,31,60,30,30,60,0,0,0,0,0,0,59,98.33,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Nassarawa,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,30,30,60,28,30,58,2,0,0,0,0,0,59,98.33,2,Pass,high,0,2,0,0,0,0,0,100
NIE,Kano,Rano,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,36,24,60,32,28,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Rimin Gado,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,35,25,60,29,20,49,11,0,3,6,0,0,44,73.33,11,Fail,poor,9,2,0,27.27,54.55,0,0,18.18
NIE,Kano,Rogo,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,24,36,60,28,31,59,1,1,0,0,0,0,56,93.33,1,Pass,high,1,0,100,0,0,0,0,0
NIE,Kano,Shanono,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,31,29,60,28,32,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Sumaila,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,29,31,60,30,29,59,1,0,0,1,0,0,60,100,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Kano,Takai,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,27,33,60,25,32,57,3,0,0,1,0,0,54,90,3,Pass,high,1,2,0,0,33.33,0,0,66.67
NIE,Kano,Tarauni,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,31,29,60,40,20,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Tofa,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,32,28,60,32,28,60,0,0,0,0,0,0,28,46.67,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Tsanyawa,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,29,31,60,34,26,60,0,0,0,0,0,0,31,51.67,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Tudun Wada,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,29,31,60,33,24,57,3,0,0,1,0,0,51,85,3,Pass,high,1,2,0,0,33.33,0,0,66.67
NIE,Kano,Ungogo,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,27,33,60,30,30,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Warawa,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,32,28,60,30,29,59,1,0,1,0,0,0,40,66.67,1,Pass,high,1,0,0,100,0,0,0,0
NIE,Kano,Wudil,NIE-2025-10-01_nOPV_sNID,nOPV2 & bOPV,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,26,34,60,29,30,59,1,0,0,1,0,0,18,30,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Katsina,Bakori,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,34,26,60,34,26,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Batagarawa,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,30,30,60,27,32,59,1,1,0,0,0,0,45,75,1,Pass,high,1,0,100,0,0,0,0,0
NIE,Katsina,Batsari,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,21,39,60,15,44,59,1,0,0,0,0,0,60,100,1,Pass,high,0,1,0,0,0,0,0,100
NIE,Katsina,Baure,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,39,21,60,46,14,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Bindawa,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,37,23,60,30,21,51,9,0,0,9,0,0,60,100,9,Fail,poor,9,0,0,0,100,0,0,0
NIE,Katsina,Charanchi,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,29,31,60,28,30,58,2,0,0,2,0,0,60,100,2,Pass,high,2,0,0,0,100,0,0,0
NIE,Katsina,Dan Musa,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,27,33,60,21,37,58,2,0,0,2,0,0,59,98.33,2,Pass,high,2,0,0,0,100,0,0,0
NIE,Katsina,Dandume,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,30,30,60,32,28,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Danja,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,35,25,60,36,24,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Daura,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,29,31,60,30,30,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Dutsi,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,31,29,60,30,30,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Dutsin Ma,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,23,37,60,26,34,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Faskari,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,30,30,60,30,30,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Funtua,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,28,32,60,28,30,58,2,0,0,0,0,0,60,100,2,Pass,high,0,2,0,0,0,0,0,100
NIE,Katsina,Ingawa,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,20,40,60,18,42,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Jibia,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,28,32,60,21,31,52,8,1,7,0,0,0,52,86.67,8,Fail,moderate,8,0,12.5,87.5,0,0,0,0
NIE,Katsina,Kafur,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,26,34,60,32,28,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Kaita,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,33,27,60,32,28,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Kankara,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,26,34,60,24,36,60,0,0,0,0,0,0,49,81.67,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Kankia,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,30,30,60,30,30,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Katsina,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,23,37,60,24,35,59,1,0,0,1,0,0,58,96.67,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Katsina,Kurfi,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,31,29,60,34,25,59,1,0,0,1,0,0,58,96.67,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Katsina,Kusada,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,25,35,60,26,34,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Mai'Adua,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,30,30,60,30,29,59,1,0,0,1,0,0,60,100,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Katsina,Malumfashi,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,38,22,60,38,22,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Mani,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,30,30,60,28,31,59,1,1,0,0,0,0,60,100,1,Pass,high,1,0,100,0,0,0,0,0
NIE,Katsina,Mashi,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,27,33,60,25,31,56,4,0,3,0,0,0,36,60,4,Fail,moderate,3,1,0,75,0,0,0,25
NIE,Katsina,Matazu,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,30,30,60,24,36,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Musawa,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,27,33,60,16,44,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Rimi,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,40,20,60,46,14,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Sabuwa,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,28,32,60,30,30,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Safana,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,29,31,60,24,36,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Sandamu,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,7,2025-10-06,2025-10-10,2025-10-11,2025,35,35,70,30,40,70,0,0,0,0,0,0,70,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Zango,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,33,27,60,35,24,59,1,0,0,1,0,0,60,100,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Kebbi,Aleiro,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,29,31,60,23,35,58,2,1,0,1,0,0,59,98.33,2,Pass,high,2,0,50,0,50,0,0,0
NIE,Kebbi,Arewa Dandi,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,30,30,60,27,29,56,4,1,2,0,0,0,55,91.67,4,Fail,moderate,3,1,25,50,0,0,0,25
NIE,Kebbi,Argungu,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,35,25,60,38,22,60,0,0,0,0,0,0,59,98.33,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kebbi,Augie,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,33,27,60,30,30,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kebbi,Bagudo,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,37,23,60,32,28,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kebbi,Birnin Kebbi,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,7,2025-10-06,2025-10-10,2025-10-11,2025,34,36,70,32,32,64,6,3,2,1,0,0,69,98.57,6,Fail,moderate,6,0,50,33.33,16.67,0,0,0
NIE,Kebbi,Bunza,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,39,21,60,36,21,57,3,1,1,1,0,0,60,100,3,Pass,high,3,0,33.33,33.33,33.33,0,0,0
NIE,Kebbi,Dandi,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,31,29,60,27,26,53,7,1,3,0,0,0,55,91.67,7,Fail,moderate,4,3,14.29,42.86,0,0,0,42.86
NIE,Kebbi,Fakai,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,31,29,60,32,28,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kebbi,Gwandu,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,27,33,60,27,30,57,3,1,1,0,0,0,60,100,3,Pass,high,2,1,33.33,33.33,0,0,0,33.33
NIE,Kebbi,Jega,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,31,29,60,26,34,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kebbi,Kalgo,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,32,28,60,34,26,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kebbi,Koko/Besse,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,23,37,60,28,32,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kebbi,Maiyama,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,39,21,60,41,16,57,3,0,3,0,0,0,57,95,3,Pass,high,3,0,0,100,0,0,0,0
NIE,Kebbi,Ngaski,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,7,2025-10-06,2025-10-10,2025-10-11,2025,30,40,70,28,38,66,4,0,2,1,0,0,66,94.29,4,Fail,moderate,3,1,0,50,25,0,0,25
NIE,Kebbi,Sakaba,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,28,32,60,30,30,60,0,0,0,0,0,0,59,98.33,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kebbi,Shanga,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,26,34,60,21,35,56,4,0,4,0,0,0,57,95,4,Fail,moderate,4,0,0,100,0,0,0,0
NIE,Kebbi,Suru,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,7,2025-10-06,2025-10-10,2025-10-11,2025,32,38,70,34,36,70,0,0,0,0,0,0,70,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kebbi,Wasagu/Danko,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,30,30,60,28,32,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kebbi,Yauri,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,29,31,60,27,32,59,1,0,0,0,0,0,60,100,1,Pass,high,0,1,0,0,0,0,0,100
NIE,Kebbi,Zuru,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,25,35,60,24,36,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kogi,Adavi,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,26,34,60,22,25,47,13,4,2,4,0,0,55,91.67,13,Fail,poor,10,3,30.77,15.38,30.77,0,0,23.08
NIE,Kogi,Ajaokuta,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,5,2025-10-06,2025-10-10,2025-10-11,2025,26,24,50,28,22,50,0,0,0,0,0,0,49,98,10,Fail,poor,0,10,0,0,0,0,0,100
NIE,Kogi,Ankpa,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,35,25,60,40,20,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kogi,Bassa,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,26,34,60,16,42,58,2,0,0,1,0,0,58,96.67,2,Pass,high,1,1,0,0,50,0,0,50
NIE,Kogi,Dekina,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,27,33,60,24,36,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kogi,Idah,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,25,35,60,21,38,59,1,0,0,1,0,0,59,98.33,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Kogi,Igalamela-Odolu,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,32,28,60,29,29,58,2,0,0,2,0,0,60,100,2,Pass,high,2,0,0,0,100,0,0,0
NIE,Kogi,Ijumu,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,32,28,60,27,29,56,4,1,0,2,0,0,59,98.33,4,Fail,moderate,3,1,25,0,50,0,0,25
NIE,Kogi,Kabba/Bunu,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,5,2025-10-06,2025-10-10,2025-10-11,2025,26,24,50,25,22,47,3,0,2,1,0,0,47,94,13,Fail,poor,3,10,0,15.38,7.69,0,0,76.92
NIE,Kogi,Kogi,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,27,33,60,21,36,57,3,0,1,1,0,0,39,65,3,Pass,high,2,1,0,33.33,33.33,0,0,33.33
NIE,Kogi,Lokoja,NIE-2025-10-01_nOPV_sNID,nOPV2,Rnd1,6,2025-10-06,2025-10-10,2025-10-11,2025,31,29,60,35,24,59,1,0,1,0,0,0,58,96.67,1,Pass,high,1,0,0,100,0,0,0,0
